Date,Open,Hight,Low,Close,Volume,Quote_Volume,Trades_Count,VolumeGain,pricegain
2021-04-11 18:38:00,59853.52,59865.03,59821.81,59824.07,14.489705,867170.73438047,862,-56.03431688536514,-0.048361390510220925
2021-04-11 18:39:00,59824.06,59845.85,59813.57,59840.28,14.684109,878415.73256402,826,1.2884098212103088,-0.04922016282417063
2021-04-11 18:40:00,59840.29,59840.29,59788.13,59800.0,16.793556,1004594.43034289,926,13.42192060735336,0.027129552892279918
2021-04-11 18:41:00,59800.0,59808.3,59796.73,59796.74,9.210769,550827.51660398,778,-60.09174640163438,-0.06732921915987289
2021-04-11 18:42:00,59796.73,59811.49,59795.7,59795.71,11.047348,660625.22158379,757,18.176496890960294,-0.005468227424743066
2021-04-11 18:43:00,59795.71,59823.27,59793.78,59812.55,16.84661,1007434.5822077,786,42.19756688616929,-0.0017057788946006625
2021-04-11 18:44:00,59812.54,59829.97,59812.54,59824.47,15.2668,913226.37563259,694,-9.817856401669308,0.028145831866543958
2021-04-11 18:45:00,59824.48,59865.81,59824.47,59831.01,15.264153,913433.2887886,893,0.022654812051208967,0.01996236909518334
2021-04-11 18:46:00,59831.01,59850.6,59803.09,59843.64,18.684289,1117896.94294975,884,20.199412463060078,0.010915264119293333
2021-04-11 18:47:00,59843.63,59847.8,59821.47,59830.97,11.351783,679200.96349849,713,-49.82874160613541,0.021092741038453156
2021-04-11 18:48:00,59830.97,59830.98,59800.0,59800.01,17.402095,1040870.79474459,737,42.68958908575492,-0.02115513380454015
2021-04-11 18:49:00,59800.0,59852.16,59800.0,59842.41,18.13906,1084934.59852623,828,4.14620418696272,-0.05176249022872392
2021-04-11 18:50:00,59842.41,59857.0,59822.82,59822.82,7.587653,454012.85416857,705,-87.11494755145993,0.07091973244148786
2021-04-11 18:51:00,59822.82,59829.97,59804.37,59804.37,9.252566,553457.10717538,685,19.805874454730432,-0.0327359810542438
2021-04-11 18:52:00,59804.38,59813.94,59804.37,59806.32,9.697911,580012.22285403,683,4.68649218701997,-0.030824357661507484
2021-04-11 18:53:00,59806.33,59867.6,59806.32,59854.4,17.552734,1050344.67316939,889,59.38244722426415,0.0032606307430960157
2021-04-11 18:54:00,59854.4,59858.16,59841.65,59849.95,14.87177,890062.38263158,831,-16.558209633304504,0.0803761073451481
2021-04-11 18:55:00,59849.95,59863.17,59831.81,59831.81,8.756845,524088.45659832,582,-52.9631072737945,-0.007434708225295683
2021-04-11 18:56:00,59831.82,59831.82,59800.0,59822.14,27.455075,1642304.27606548,872,114.21951006692636,-0.03029242296777035
2021-04-11 18:57:00,59822.15,59896.31,59817.81,59889.44,14.277636,854716.18174604,808,-65.30861183910362,-0.01616196866482955
2021-04-11 18:58:00,59889.44,59900.0,59865.67,59881.3,17.978231,1076653.14563484,750,23.08431065812914,0.11248341960294894
2021-04-11 18:59:00,59881.31,59893.44,59865.0,59865.0,12.181256,729449.79973032,752,-38.93220182668551,-0.013575014226219206
2021-04-11 19:00:00,59865.01,59895.83,59865.0,59880.65,25.016433,1497882.49261785,1132,71.95171671861495,-0.02722051337887832
2021-04-11 19:01:00,59880.65,59890.53,59873.74,59880.65,18.799758,1125813.65521643,811,-28.554641585392243,0.02612544456268573
2021-04-11 19:02:00,59880.65,59880.66,59850.0,59868.55,13.066717,782250.14426974,905,-36.40867353230422,0.0
2021-04-11 19:03:00,59870.18,59892.55,59864.37,59892.53,12.531898,750350.87474167,869,-4.163363685865643,-0.01748478014182986
2021-04-11 19:04:00,59892.53,59914.6,59892.52,59914.6,18.996375,1137900.67176333,985,41.639939759684516,0.03733077134560059
2021-04-11 19:05:00,59914.59,59939.29,59902.05,59926.63,22.969622,1376404.92050415,942,19.028992110914007,0.036832640063799715
2021-04-11 19:06:00,59926.63,59932.99,59906.74,59924.27,12.990403,778437.1444142,680,-56.99420001633895,0.02009527228676866
2021-04-11 19:07:00,59926.68,59950.0,59922.59,59949.99,35.599316,2133871.66307632,951,100.84050422516626,8.343536088695203e-05
2021-04-11 19:08:00,59949.98,60000.0,59948.99,60000.0,38.054495,2282705.46230528,1931,6.74233338481651,0.0388808457268075
2021-04-11 19:09:00,60000.0,60014.61,59999.99,60003.69,60.832634,3650397.08119549,2264,46.947460526609106,0.0834362246659559
2021-04-11 19:10:00,60001.79,60012.0,59966.36,60006.97,38.892917,2333315.32920646,1252,-44.754580674283275,0.002983333333328453
2021-04-11 19:11:00,60006.97,60020.1,60000.0,60016.04,32.378079,1943056.56093878,906,-18.30278642239961,0.008633075779895805
2021-04-11 19:12:00,60016.04,60016.05,59990.0,60000.29,20.202746,1212405.80031265,751,-47.165562973141746,0.01511491081787053
2021-04-11 19:13:00,60000.29,60015.09,60000.0,60009.7,23.548864,1413099.75974145,816,15.31790522365753,-0.02624298437551298
2021-04-11 19:14:00,60009.7,60014.37,60005.09,60011.5,19.596639,1175965.07589914,854,-18.36965509134394,0.015683257530918482
2021-04-11 19:15:00,60011.5,60100.0,60008.51,60100.0,54.608041,3279714.60973795,2414,102.56672577135124,0.002999515078405679
2021-04-11 19:16:00,60100.0,60190.0,60099.99,60189.99,94.319874,5673586.60399554,3627,54.806506639877185,0.1474717345842036
2021-04-11 19:17:00,60189.99,60190.0,60146.02,60184.71,33.318751,2004818.05207544,1530,-104.0268166236845,0.1497337770382634
2021-04-11 19:18:00,60184.71,60187.9,60089.76,60124.81,46.364674,2788034.09840683,1665,32.97834136957829,-0.008772222756636694
2021-04-11 19:19:00,60124.81,60124.81,60073.01,60100.35,23.890924,1435775.6032483,1062,-66.36315299740663,-0.099526939649619
2021-04-11 19:20:00,60100.35,60159.02,60100.34,60135.84,22.002436,1323098.77446498,909,-8.172865146245249,-0.040682041240547306
2021-04-11 19:21:00,60135.83,60135.84,60016.95,60026.8,52.415192,3147913.89039663,1414,86.67634346260675,0.05903459796823274
2021-04-11 19:22:00,60026.8,60031.27,60000.0,60028.99,34.115375,2047386.74686878,1127,-43.01757541008813,-0.18130621960318338
2021-04-11 19:23:00,60028.82,60028.82,59955.2,59967.71,26.269797,1576006.66982141,1164,-26.16699987837568,0.003365163560276052
2021-04-11 19:24:00,59967.71,60022.7,59953.03,60009.52,15.959361,957482.97986019,870,-49.83415572351746,-0.1018011015375575
2021-04-11 19:25:00,60009.97,60012.72,59948.44,59975.48,50.542113,3031171.83754921,1042,115.23966235086857,0.0704712586156786
2021-04-11 19:26:00,59974.3,59974.3,59887.0,59887.0,33.318586,1996969.97529343,1038,-41.73182704054177,-0.059440123032883374
2021-04-11 19:27:00,59888.0,59890.0,59600.0,59690.45,192.344574,11490144.56917227,4067,174.98586545398916,-0.1438949683447821
2021-04-11 19:28:00,59695.12,59766.71,59695.12,59716.05,38.170747,2279969.60947107,1282,-161.73275602567412,-0.32206786000533727
2021-04-11 19:29:00,59716.05,59840.01,59667.64,59804.75,55.586255,3321971.4847777,1495,37.63963137046577,0.035061492463706045
2021-04-11 19:30:00,59804.75,59809.4,59757.28,59768.29,31.513272,1883728.00329282,999,-56.730563359653075,0.1485362812845059
2021-04-11 19:31:00,59768.29,59771.3,59623.14,59638.97,50.296854,3002653.6456086,1542,46.62436524155113,-0.06096505712338551
2021-04-11 19:32:00,59638.97,59735.28,59620.47,59711.56,69.818334,4166331.29890081,1399,32.75394179151876,-0.2163689140177838
2021-04-11 19:33:00,59711.56,59729.23,59600.0,59600.0,37.274122,2223231.65050937,1327,-62.80740283269948,0.12171571708901041
2021-04-11 19:34:00,59600.0,59638.84,59563.63,59591.04,54.970198,3275939.38488604,1623,38.7642827227614,-0.18683149460505533
2021-04-11 19:35:00,59591.05,59647.12,59585.14,59625.09,18.388004,1096322.43506,878,-109.46433252049384,-0.015016778523480045
2021-04-11 19:36:00,59625.09,59666.05,59622.0,59653.66,16.768818,1000127.50825442,800,-9.183383770673357,0.05712267194484255
2021-04-11 19:37:00,59653.66,59712.48,59649.45,59679.49,13.338561,795998.41830466,862,-22.8285580320109,0.0479160702315129
2021-04-11 19:38:00,59679.48,59758.98,59679.46,59747.14,23.610665,1410492.29811796,1021,57.20968712478025,0.04328317826600703
2021-04-11 19:39:00,59747.14,59813.86,59738.7,59778.09,26.51271,1585015.73754869,1019,11.66555452791255,0.11337230150127997
2021-04-11 19:40:00,59778.08,59818.09,59750.01,59798.56,21.845255,1306027.42174805,885,-19.360430895464617,0.05178490552015802
2021-04-11 19:41:00,59798.56,59830.49,59758.34,59766.08,20.286765,1213074.25604336,919,-7.383218243631512,0.0342600498376644
2021-04-11 19:42:00,59766.07,59770.28,59736.63,59750.3,12.898609,770670.43694772,862,-45.36522905785362,-0.054332412017943366
2021-04-11 19:43:00,59750.31,59798.57,59750.31,59785.48,15.285023,913700.20020641,902,17.024167577529088,-0.026369476862042607
2021-04-11 19:44:00,59785.48,59785.49,59711.93,59711.94,25.664421,1533430.12411001,1213,51.775990711570294,0.058861619295380585
2021-04-11 19:45:00,59711.93,59743.03,59666.66,59670.5,31.383468,1873913.7191974,1243,20.052200451881845,-0.12302318221749653
2021-04-11 19:46:00,59671.31,59692.58,59636.77,59663.77,26.856619,1602206.39189473,1060,-15.664746753343161,-0.06802660707835306
2021-04-11 19:47:00,59663.78,59663.78,59580.02,59594.59,46.220229,2755781.78589298,1448,54.23194979443103,-0.012619129695656817
2021-04-11 19:48:00,59594.6,59625.0,59557.13,59595.05,32.64148,1945185.17004597,1209,-34.83439965365971,-0.11594974371386124
2021-04-11 19:49:00,59595.05,59669.81,59564.22,59630.01,28.335058,1689151.48444294,1141,-14.113085300811926,0.00075510197232731
2021-04-11 19:50:00,59630.01,59657.23,59606.13,59612.0,20.696999,1234101.64011745,941,-31.38830341642873,0.05866259026545695
2021-04-11 19:51:00,59612.01,59675.36,59612.0,59674.42,15.571949,928745.07000746,893,-28.426427964112673,-0.03018614284988619
2021-04-11 19:52:00,59674.42,59683.34,59654.73,59681.0,15.325444,914475.74774831,874,-1.5483340021420495,0.10469366827254856
